,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
2862, B Class,2019,23899,Semi-Auto,2856,Diesel,145,60.1,1.5
2863, B Class,2017,13449,Manual,18683,Diesel,145,68.9,1.5
2864, B Class,2019,22299,Semi-Auto,12410,Petrol,150,45.6,1.3
2865, B Class,2016,13999,Semi-Auto,40500,Diesel,20,68.9,2.1
2866, B Class,2019,27999,Semi-Auto,2475,Diesel,145,54.3,2.0
2867, B Class,2019,22699,Semi-Auto,8746,Petrol,145,45.6,1.3
2868, B Class,2019,22299,Semi-Auto,12451,Petrol,145,45.6,1.3
2869, B Class,2019,22299,Semi-Auto,12406,Petrol,145,45.6,1.3
2870, B Class,2019,22499,Semi-Auto,12706,Petrol,145,45.6,1.3
2871, B Class,2019,22899,Semi-Auto,9288,Petrol,145,45.6,1.3
2872, B Class,2019,26599,Semi-Auto,2988,Diesel,145,55.4,2.0
2873, B Class,2019,22199,Semi-Auto,15798,Petrol,145,45.6,1.3
2874, B Class,2013,9500,Semi-Auto,40340,Petrol,150,47.9,1.6
2875, B Class,2018,13449,Semi-Auto,40908,Diesel,145,70.6,1.5
2876, B Class,2019,20200,Semi-Auto,9221,Petrol,145,45.6,1.3
2877, B Class,2019,20000,Semi-Auto,11676,Petrol,145,45.6,1.3
2878, B Class,2019,20000,Semi-Auto,11312,Petrol,145,45.6,1.3
2879, B Class,2019,22999,Semi-Auto,4355,Diesel,145,55.4,2.0
2880, B Class,2019,25500,Semi-Auto,1000,Diesel,145,55.4,2.0
2881, B Class,2019,26899,Semi-Auto,2369,Diesel,145,55.4,2.0
2882, B Class,2019,22299,Semi-Auto,12429,Petrol,145,45.6,1.3
2883, B Class,2019,21599,Semi-Auto,14088,Petrol,145,45.6,1.3
2884, B Class,2019,22299,Semi-Auto,13700,Petrol,145,45.6,1.3
2885, B Class,2017,13599,Manual,21000,Diesel,145,68.9,1.5
2886, B Class,2019,22199,Semi-Auto,13637,Petrol,145,45.6,1.3
2887, B Class,2019,24699,Semi-Auto,1583,Petrol,145,44.8,1.3
2888, B Class,2019,22199,Semi-Auto,24279,Petrol,145,45.6,1.3
2889, B Class,2019,25899,Automatic,6664,Diesel,145,55.4,2.0
2890, B Class,2019,22399,Semi-Auto,12124,Petrol,145,45.6,1.3
2891, B Class,2019,23999,Semi-Auto,2645,Diesel,145,55.4,2.0
2892, B Class,2019,26199,Semi-Auto,5690,Diesel,145,55.4,2.0
2893, B Class,2019,25799,Automatic,7562,Diesel,145,55.4,2.0
2894, B Class,2017,17490,Semi-Auto,8645,Petrol,125,51.4,1.6
2895, B Class,2019,21250,Semi-Auto,13545,Petrol,150,45.6,1.3
2896, B Class,2019,22889,Semi-Auto,1552,Diesel,145,55.4,2.0
2897, B Class,2019,26599,Semi-Auto,935,Diesel,145,55.4,2.0
2898, B Class,2019,23999,Semi-Auto,2067,Diesel,145,55.4,2.0
2899, B Class,2019,22699,Semi-Auto,13021,Petrol,145,45.6,1.3
2900, B Class,2019,22199,Semi-Auto,12980,Petrol,145,45.6,1.3
2901, B Class,2019,23979,Semi-Auto,5425,Diesel,145,55.4,2.0
2902, B Class,2018,16299,Manual,6364,Petrol,145,49.6,1.6
2903, B Class,2019,25300,Semi-Auto,2662,Petrol,145,44.8,1.3
2904, B Class,2019,23979,Semi-Auto,1000,Diesel,145,55.4,2.0
2905, B Class,2020,25600,Semi-Auto,4000,Petrol,145,44.8,1.3
2906, B Class,2019,21549,Semi-Auto,14387,Petrol,145,45.6,1.3
2907, B Class,2019,27500,Semi-Auto,4000,Petrol,145,37.7,2.0
2908, B Class,2020,26000,Semi-Auto,4000,Diesel,145,55.4,2.0
2909, B Class,2019,20000,Semi-Auto,13330,Petrol,145,45.6,1.3
2910, B Class,2018,15000,Manual,18600,Petrol,145,49.6,1.6
2911, B Class,2019,22099,Semi-Auto,13747,Petrol,145,45.6,1.3
2912, B Class,2019,22499,Semi-Auto,13743,Petrol,145,45.6,1.3
2913, B Class,2019,25999,Semi-Auto,5265,Diesel,145,55.4,2.0
2914, B Class,2017,16924,Semi-Auto,10133,Diesel,150,68.9,1.5
2915, B Class,2020,26029,Semi-Auto,1000,Diesel,145,55.4,2.0
2916, B Class,2019,20495,Semi-Auto,11000,Diesel,150,58.9,1.5
2917, B Class,2019,19424,Semi-Auto,14118,Petrol,150,45.6,1.3
2918, B Class,2019,26995,Semi-Auto,3000,Diesel,145,55.4,2.0
2919, B Class,2019,26699,Automatic,1915,Diesel,145,55.4,2.0
2920, B Class,2020,26500,Semi-Auto,2000,Diesel,145,55.4,2.0
2921, B Class,2019,26299,Automatic,3607,Diesel,145,55.4,2.0
2922, B Class,2019,28799,Automatic,226,Petrol,145,37.7,2.0
2923, B Class,2019,23799,Automatic,3604,Diesel,145,60.1,1.5
2924, B Class,2019,23589,Automatic,1000,Diesel,145,55.4,2.0
2925, B Class,2019,20749,Manual,2472,Petrol,145,45.6,1.3
2926, B Class,2019,22399,Automatic,12094,Petrol,145,45.6,1.3
2927, B Class,2017,14999,Manual,8000,Diesel,145,65.7,2.1
2928, B Class,2019,22099,Semi-Auto,14140,Petrol,145,45.6,1.3
2929, B Class,2019,21549,Semi-Auto,14443,Petrol,145,45.6,1.3
2930, B Class,2019,23979,Semi-Auto,2982,Diesel,145,55.4,2.0
2931, B Class,2019,23979,Semi-Auto,5000,Diesel,145,55.4,2.0
2932, B Class,2019,24649,Semi-Auto,1000,Diesel,145,55.4,2.0
2933, B Class,2019,23979,Semi-Auto,1000,Diesel,145,55.4,2.0
2934, B Class,2019,24799,Semi-Auto,3906,Diesel,145,55.4,2.0
2935, B Class,2019,22699,Semi-Auto,12706,Petrol,145,45.6,1.3
2936, B Class,2019,22499,Semi-Auto,8666,Petrol,145,45.6,1.3
2937, B Class,2019,22899,Semi-Auto,9288,Petrol,145,45.6,1.3
2938, B Class,2019,26899,Semi-Auto,807,Diesel,145,55.4,2.0
2939, B Class,2019,27299,Semi-Auto,8768,Diesel,145,54.3,2.0
2940, B Class,2019,22199,Semi-Auto,8640,Petrol,145,45.6,1.3
2941, B Class,2019,26949,Semi-Auto,9148,Diesel,145,54.3,2.0
2942, B Class,2019,27299,Semi-Auto,1581,Petrol,145,44.1,1.3
2943, B Class,2019,23999,Semi-Auto,1019,Diesel,145,55.4,2.0
2944, B Class,2019,24099,Semi-Auto,1010,Diesel,145,60.1,1.5
2945, B Class,2019,26999,Semi-Auto,8939,Diesel,145,54.3,2.0
2946, B Class,2017,13899,Manual,19842,Diesel,145,68.9,1.5
2947, B Class,2019,22099,Semi-Auto,14022,Petrol,145,45.6,1.3
2948, B Class,2019,22299,Automatic,12410,Petrol,145,45.6,1.3
2949, B Class,2019,22499,Semi-Auto,10478,Petrol,145,45.6,1.3
2950, B Class,2019,25699,Semi-Auto,12090,Diesel,145,54.3,2.0
2951, B Class,2019,22299,Semi-Auto,11605,Petrol,145,45.6,1.3
2952, B Class,2019,26199,Semi-Auto,3999,Diesel,145,55.4,2.0
2953, B Class,2019,21749,Semi-Auto,12717,Petrol,145,45.6,1.3
2954, B Class,2019,27249,Semi-Auto,7060,Diesel,145,54.3,2.0
2955, B Class,2019,24589,Semi-Auto,1000,Diesel,145,55.4,2.0
2956, B Class,2019,22299,Semi-Auto,12480,Petrol,145,45.6,1.3
2957, B Class,2019,22299,Semi-Auto,11643,Petrol,145,45.6,1.3
2958, B Class,2019,23599,Automatic,5139,Diesel,145,60.1,1.5
2959, B Class,2019,24099,Automatic,1502,Diesel,145,60.1,1.5
2960, B Class,2019,22399,Semi-Auto,11161,Petrol,145,45.6,1.3
2961, B Class,2019,23899,Automatic,2647,Diesel,145,60.1,1.5
2962, B Class,2017,14199,Manual,9300,Diesel,145,68.9,1.5
2963, B Class,2019,21699,Semi-Auto,13068,Petrol,145,45.6,1.3
2964, B Class,2020,24419,Semi-Auto,1500,Diesel,145,55.4,2.0
2965, B Class,2019,26999,Semi-Auto,8685,Diesel,145,54.3,2.0
2966, B Class,2018,18999,Semi-Auto,13868,Petrol,150,50.4,1.6
2967, B Class,2019,22699,Automatic,9000,Petrol,145,45.6,1.3
2968, B Class,2019,22199,Semi-Auto,12733,Petrol,145,45.6,1.3
2969, B Class,2019,27199,Semi-Auto,8982,Diesel,145,54.3,2.0
2970, B Class,2019,23799,Semi-Auto,4010,Diesel,145,60.1,1.5
2971, B Class,2019,23799,Semi-Auto,3475,Diesel,145,60.1,1.5
2972, B Class,2019,21549,Semi-Auto,14430,Petrol,145,45.6,1.3
2973, B Class,2019,22299,Semi-Auto,13676,Petrol,145,45.6,1.3
2974, B Class,2019,26799,Semi-Auto,2703,Diesel,145,55.4,2.0
2975, B Class,2016,12790,Semi-Auto,21996,Diesel,20,70.6,1.5
2976, B Class,2019,26199,Semi-Auto,4331,Diesel,145,55.4,2.0
2977, B Class,2019,22299,Semi-Auto,12832,Petrol,145,45.6,1.3
2978, B Class,2019,22699,Semi-Auto,10588,Petrol,145,45.6,1.3
2979, B Class,2019,22299,Semi-Auto,14700,Petrol,145,45.6,1.3
2980, B Class,2019,21499,Semi-Auto,15120,Petrol,145,45.6,1.3
2981, B Class,2019,24899,Semi-Auto,3752,Diesel,145,55.4,2.0
2982, B Class,2019,23979,Semi-Auto,1000,Diesel,145,55.4,2.0
2983, B Class,2019,23799,Automatic,3617,Diesel,145,60.1,1.5
2984, B Class,2019,26099,Automatic,5112,Diesel,145,55.4,2.0
2985, B Class,2019,26799,Semi-Auto,1701,Diesel,145,55.4,2.0
2986, B Class,2019,19424,Automatic,14118,Petrol,145,45.6,1.3
2987, B Class,2020,24495,Semi-Auto,101,Diesel,145,55.4,2.0
2988, B Class,2020,23995,Manual,9,Petrol,145,44.8,1.3
2989, B Class,2019,26099,Automatic,5034,Diesel,145,55.4,2.0
2990, B Class,2020,24495,Semi-Auto,5000,Diesel,145,55.4,2.0
2991, B Class,2017,13899,Manual,14856,Diesel,145,68.9,1.5
2992, B Class,2019,22099,Semi-Auto,13916,Petrol,145,45.6,1.3
2993, B Class,2019,22399,Semi-Auto,14019,Petrol,145,45.6,1.3
2994, B Class,2015,12949,Semi-Auto,34247,Diesel,20,67.3,2.1
2995, B Class,2016,13999,Semi-Auto,40500,Diesel,20,68.9,2.1
2996, B Class,2019,26999,Semi-Auto,8623,Diesel,145,54.3,2.0
2997, B Class,2019,21599,Semi-Auto,14206,Petrol,145,45.6,1.3
2998, B Class,2017,14824,Semi-Auto,24202,Diesel,145,68.9,2.1
2999, B Class,2014,8995,Automatic,53676,Diesel,30,64.2,1.5
3000, B Class,2010,3995,Manual,66000,Diesel,145,50.4,2.0
3001, B Class,2010,3495,Manual,92573,Diesel,145,52.3,2.0
3002, B Class,2017,15000,Semi-Auto,24000,Diesel,20,68.9,2.1
3003, B Class,2011,4295,Automatic,61400,Diesel,200,47.1,2.0
3004, B Class,2017,13500,Semi-Auto,15500,Diesel,20,70.6,1.5
3005, B Class,2013,9995,Automatic,27500,Diesel,30,64.2,1.8
3006, B Class,2019,27950,Semi-Auto,1870,Petrol,145,44.1,1.3
3007, B Class,2016,12899,Manual,15601,Petrol,145,49.6,1.6
3008, B Class,2012,8750,Manual,54695,Diesel,125,61.4,1.8
3009, B Class,2016,13977,Automatic,34000,Diesel,20,68.9,1.5
3010, B Class,2017,12495,Manual,10000,Diesel,145,70.6,1.5
3011, B Class,2017,13800,Manual,18400,Diesel,145,68.9,1.5
3012, B Class,2016,12800,Manual,22544,Diesel,20,68.9,1.5
3013, B Class,2014,7891,Automatic,76679,Diesel,20,68.9,1.5
3014, B Class,2013,8990,Automatic,52000,Diesel,30,60.1,1.8
3015, B Class,2017,11849,Automatic,70371,Diesel,145,68.9,2.1
3016, B Class,2015,13998,Automatic,34739,Diesel,125,56.5,2.1
3017, B Class,2018,19998,Automatic,4340,Diesel,145,68.9,2.1
3018, B Class,2016,12499,Manual,11219,Diesel,20,68.9,1.5
3019, B Class,2016,11799,Manual,27421,Diesel,20,68.9,1.5
3020, B Class,2013,8899,Automatic,47000,Petrol,145,47.9,1.6
3021, B Class,2019,25948,Automatic,3000,Petrol,145,44.8,1.3
3022, B Class,2018,17498,Automatic,9700,Diesel,145,68.9,2.1
3023, B Class,2016,11490,Manual,58784,Diesel,30,65.7,2.1
3024, B Class,2015,11440,Automatic,63000,Diesel,20,68.9,2.1
3025, B Class,2017,13640,Automatic,52045,Diesel,20,67.3,2.1
3026, B Class,2009,3994,Manual,64000,Diesel,145,52.3,2.0
3027, B Class,2015,10999,Automatic,54349,Diesel,30,60.1,1.8
3028, B Class,2018,18999,Automatic,9321,Diesel,145,56.5,2.1
3029, B Class,2015,11900,Automatic,32236,Diesel,20,70.6,1.5
3030, B Class,2019,22991,Manual,3003,Petrol,145,44.8,1.3
3031, B Class,2019,27900,Automatic,2600,Diesel,145,55.4,2.0
3032, B Class,2020,25900,Automatic,1600,Diesel,145,55.4,2.0
3033, B Class,2019,23900,Automatic,2502,Petrol,145,44.8,1.3
3034, B Class,2016,13900,Automatic,51933,Petrol,125,51.4,1.6
3035, B Class,2017,12760,Manual,21082,Diesel,150,68.9,1.5
3036, B Class,2019,23795,Automatic,1500,Petrol,150,44.1,1.3
3037, B Class,2016,11499,Manual,19590,Diesel,20,70.6,1.5
3038, B Class,2014,9695,Automatic,49480,Diesel,30,64.2,1.5
3039, B Class,2019,20248,Automatic,14421,Petrol,145,45.6,1.3
3040, B Class,2020,33298,Automatic,20,Diesel,145,55.4,2.0
3041, B Class,2014,10999,Automatic,29236,Diesel,30,64.2,1.5
3042, B Class,2020,27798,Automatic,245,Diesel,145,55.4,2.0
3043, B Class,2014,9900,Automatic,46210,Diesel,30,64.2,1.5
3044, B Class,2017,14000,Manual,26993,Diesel,150,65.7,2.1
3045, B Class,2013,9000,Manual,48462,Diesel,125,61.4,1.8
3046, B Class,2016,12300,Automatic,39838,Diesel,20,68.9,1.5
3047, B Class,2017,15700,Semi-Auto,16856,Diesel,20,68.9,2.1
3048, B Class,2017,13500,Manual,29836,Diesel,20,68.9,1.5
3049, B Class,2018,19000,Automatic,7171,Petrol,145,51.4,1.6
3050, B Class,2016,12500,Automatic,38536,Diesel,20,68.9,1.5
3051, B Class,2015,14200,Semi-Auto,23915,Diesel,20,68.9,2.1
3052, B Class,2017,13800,Manual,32374,Diesel,30,65.7,2.1
3053, B Class,2015,8800,Manual,43543,Diesel,0,78.5,1.5
3054, B Class,2017,16000,Automatic,10445,Diesel,145,68.9,1.5
3055, B Class,2019,25900,Automatic,13682,Diesel,145,54.3,2.0
3056, B Class,2019,26900,Automatic,9373,Diesel,145,53.3,2.0
3057, B Class,2017,16900,Automatic,19817,Petrol,145,51.4,1.6
3058, B Class,2018,17600,Automatic,8500,Diesel,145,68.9,2.1
3059, B Class,2013,7395,Manual,70230,Diesel,30,64.2,1.8
3060, B Class,2017,13500,Manual,24276,Diesel,30,65.7,2.1
3061, B Class,2012,7995,Manual,65050,Diesel,125,61.4,1.8
3062, B Class,2015,10990,Automatic,39655,Diesel,20,67.3,1.5
3063, B Class,2015,12995,Automatic,23200,Diesel,20,68.9,2.1
3064, B Class,2018,15999,Automatic,16028,Diesel,145,68.9,1.5
3065, B Class,2017,13999,Manual,19622,Diesel,145,65.7,2.1
3066, B Class,2017,14799,Automatic,30431,Diesel,20,68.9,2.1
3067, B Class,2016,14999,Automatic,15541,Diesel,20,68.9,1.5
3068, B Class,2013,9499,Manual,25221,Diesel,30,61.4,1.5
3069, B Class,2015,10000,Manual,38500,Diesel,30,65.7,2.1
3070, B Class,2016,13399,Manual,16538,Diesel,30,65.7,2.1
3071, B Class,2018,14999,Automatic,9867,Diesel,145,68.9,2.1
3072, B Class,2014,8699,Manual,59587,Diesel,30,61.4,1.5
3073, B Class,2016,12441,Automatic,67558,Diesel,20,67.3,2.1
3074, B Class,2015,11499,Manual,13437,Diesel,30,64.2,2.1
3075, B Class,2012,7899,Automatic,74397,Petrol,145,47.9,1.6
3076, B Class,2013,9499,Automatic,34875,Diesel,30,64.2,1.8
3077, B Class,2018,16999,Automatic,4275,Diesel,145,68.9,1.5
3078, B Class,2014,9499,Automatic,63878,Diesel,30,60.1,1.8
3079, B Class,2017,13299,Manual,15094,Diesel,145,68.9,1.5
3080, B Class,2016,10989,Manual,49697,Diesel,20,68.9,1.5
3081, B Class,2012,7499,Automatic,57386,Diesel,125,64.2,1.8
3082, B Class,2016,11499,Manual,40579,Diesel,20,68.9,1.5
3083, B Class,2017,12699,Manual,12444,Diesel,145,70.6,1.5
3084, B Class,2016,14699,Automatic,21775,Diesel,20,68.9,2.1
3085, B Class,2017,13199,Manual,17177,Diesel,145,68.9,1.5
3086, B Class,2013,9995,Manual,42000,Diesel,20,64.2,1.8
3087, B Class,2012,9995,Automatic,43000,Diesel,30,60.1,1.8
3088, B Class,2016,14995,Automatic,19000,Petrol,125,51.4,1.6
3089, B Class,2016,14490,Automatic,13000,Diesel,20,68.9,1.5
3090, B Class,2019,16990,Manual,5000,Petrol,145,49.6,1.6
3091, B Class,2013,9995,Manual,35000,Diesel,20,64.2,1.5
3092, B Class,2015,9295,Manual,80900,Diesel,20,68.9,1.5
3093, B Class,2016,8000,Manual,91890,Diesel,20,70.6,1.5
3094, B Class,2014,9475,Automatic,49276,Diesel,30,64.2,1.5
3095, B Class,2007,3990,Automatic,63787,Diesel,205,47.9,2.0
3096, B Class,2019,21599,Automatic,10017,Petrol,145,45.6,1.3
3097, B Class,2019,24490,Automatic,6000,Diesel,145,55.4,2.0
3098, B Class,2008,3990,Automatic,52691,Petrol,235,39.8,1.7
3099, B Class,2005,2490,Automatic,101980,Diesel,200,47.9,2.0
3100, B Class,2020,25940,Automatic,500,Diesel,145,55.4,2.0
3101, B Class,2007,3990,Automatic,85858,Diesel,200,47.1,2.0
3102, B Class,2019,21999,Manual,8288,Petrol,145,45.6,1.3
3103, B Class,2013,7295,Manual,65455,Diesel,125,61.4,1.8
3104, B Class,2016,11495,Manual,29670,Diesel,20,70.6,1.5
3105, B Class,2016,13980,Automatic,43376,Diesel,20,68.9,1.5
3106, B Class,2011,6595,Automatic,34000,Petrol,240,39.8,1.5
3107, B Class,2017,16280,Automatic,10954,Diesel,20,68.9,1.5
3108, B Class,2016,13000,Manual,21496,Petrol,125,49.6,1.6
3109, B Class,2019,26480,Automatic,8247,Diesel,145,54.3,2.0
3110, B Class,2018,17000,Automatic,16002,Petrol,145,51.4,1.6
3111, B Class,2014,9800,Automatic,31963,Diesel,30,64.2,1.5
3112, B Class,2016,13000,Automatic,36418,Diesel,20,68.9,1.5
3113, B Class,2014,11500,Automatic,10200,Diesel,20,68.9,1.5
3114, B Class,2017,13000,Manual,6437,Diesel,145,65.7,2.1
3115, B Class,2012,11995,Automatic,22348,Petrol,145,45.6,1.6
3116, B Class,2009,4695,Automatic,64000,Petrol,240,40.9,1.5
3117, B Class,2020,25244,Automatic,6000,Diesel,145,55.4,2.0
3118, B Class,2019,21890,Automatic,11789,Petrol,145,45.6,1.3
3119, B Class,2019,25850,Automatic,15901,Diesel,145,54.3,2.0
3120, B Class,2019,20480,Automatic,14122,Petrol,150,45.6,1.3
3121, B Class,2019,20980,Automatic,14345,Petrol,150,45.6,1.3
3122, B Class,2019,25444,Automatic,3113,Diesel,145,55.4,2.0
3123, B Class,2019,27890,Automatic,11162,Diesel,145,53.3,2.0
3124, B Class,2019,23480,Automatic,2255,Diesel,145,55.4,2.0
3125, B Class,2019,20880,Automatic,14045,Petrol,145,45.6,1.3
3126, B Class,2015,10995,Manual,28000,Diesel,20,67.3,1.5
3127, B Class,2019,24990,Automatic,5653,Diesel,145,55.4,2.0
3128, B Class,2020,27490,Automatic,2563,Diesel,145,55.4,2.0
3129, B Class,2020,27490,Automatic,2563,Diesel,145,55.4,2.0
3130, B Class,2014,11250,Automatic,31251,Diesel,30,61.4,2.1
3131, B Class,2019,21190,Automatic,14846,Petrol,145,45.6,1.3
3132, B Class,2017,15995,Automatic,6000,Diesel,145,67.3,2.2
3133, B Class,2020,25199,Automatic,2500,Diesel,145,55.4,2.0
3134, B Class,2018,15799,Manual,10076,Diesel,145,68.9,1.5
3135, B Class,2019,21290,Automatic,10651,Petrol,145,45.6,1.3
3136, B Class,2019,23290,Automatic,2653,Diesel,145,55.4,2.0
3137, B Class,2017,14995,Automatic,39535,Diesel,150,68.9,2.1
3138, B Class,2019,26440,Automatic,3803,Diesel,145,54.3,2.0
3139, B Class,2019,23998,Automatic,2420,Diesel,145,55.4,2.0
3140, B Class,2020,24264,Automatic,2430,Diesel,145,55.4,2.0
3141, B Class,2019,19345,Automatic,14082,Petrol,145,45.6,1.3
3142, B Class,2018,17995,Automatic,6025,Diesel,145,68.9,2.1
3143, B Class,2017,13950,Manual,5878,Diesel,20,68.9,1.5
3144, B Class,2019,20900,Automatic,12819,Petrol,145,45.6,1.3
3145, B Class,2016,12900,Automatic,25792,Diesel,20,68.9,2.1
3146, B Class,2019,23899,Automatic,1000,Diesel,145,55.4,2.0
3147, B Class,2019,22749,Automatic,10101,Diesel,145,60.1,1.5
3148, B Class,2016,14599,Automatic,28156,Diesel,20,68.9,2.1
3149, B Class,2019,19350,Automatic,13674,Petrol,145,45.6,1.3
3150, B Class,2019,19344,Automatic,15257,Petrol,145,45.6,1.3
3151, B Class,2020,24699,Automatic,2500,Diesel,145,55.4,2.0
3152, C Class,2017,19890,Automatic,30281,Diesel,150,60.1,2.1
3153, C Class,2014,15701,Automatic,20498,Diesel,20,64.2,2.1
3154, C Class,2019,26601,Automatic,9949,Diesel,150,64.2,2.0
3155, C Class,2016,17672,Automatic,31656,Diesel,30,64.2,2.1
3156, C Class,2016,19328,Automatic,25042,Diesel,30,64.2,2.1
3157, C Class,2019,29546,Automatic,7990,Diesel,145,54.3,2.0
3158, C Class,2017,15311,Automatic,31371,Diesel,20,65.7,2.1
3159, C Class,2020,31790,Automatic,3500,Petrol,145,64.2,2.0
3160, C Class,2017,19743,Automatic,16509,Diesel,145,61.4,2.1
3161, C Class,2019,24055,Automatic,7475,Diesel,145,61.4,2.0
3162, C Class,2019,28524,Automatic,8263,Diesel,145,57.7,2.0
3163, C Class,2015,14940,Automatic,43000,Diesel,20,64.2,2.1
3164, C Class,2014,11290,Automatic,48000,Diesel,145,56.5,2.1
3165, C Class,2019,28980,Automatic,5500,Diesel,145,60.1,2.0
3166, C Class,2019,23280,Automatic,3908,Petrol,145,44.1,1.5
3167, C Class,2019,32980,Automatic,2000,Diesel,145,64.2,2.0
3168, C Class,2009,4480,Automatic,130000,Diesel,300,37.7,3.0
3169, C Class,2007,3790,Automatic,99000,Petrol,555,28.8,2.5
3170, C Class,2007,3890,Automatic,87000,Petrol,325,32.5,1.8
3171, C Class,2019,30403,Automatic,3000,Petrol,145,46.3,1.5
3172, C Class,2020,30960,Automatic,3000,Diesel,145,64.2,2.0
3173, C Class,2019,24510,Automatic,11368,Diesel,145,58.9,1.6
3174, C Class,2019,29623,Automatic,7500,Diesel,145,64.2,2.0
3175, C Class,2019,27964,Automatic,5617,Diesel,145,57.7,2.0
3176, C Class,2018,18051,Automatic,11319,Diesel,145,65.7,1.6
3177, C Class,2019,24433,Automatic,2326,Petrol,145,46.3,1.5
3178, C Class,2019,24915,Automatic,13101,Diesel,145,61.4,2.0
3179, C Class,2019,26154,Automatic,14696,Diesel,145,56.5,2.0
3180, C Class,2019,27980,Automatic,3168,Diesel,145,55.4,2.0
3181, C Class,2019,28250,Automatic,3477,Diesel,145,61.4,2.0
3182, C Class,2017,15700,Automatic,19023,Diesel,145,65.7,2.1
3183, C Class,2017,19890,Automatic,26878,Petrol,150,48.7,2.0
3184, C Class,2017,21000,Automatic,25000,Hybrid,140,134.5,2.0
3185, C Class,2016,17890,Automatic,44184,Petrol,125,50.4,2.0
3186, C Class,2009,4200,Automatic,96000,Diesel,235,42.2,2.1
3187, C Class,2017,24998,Semi-Auto,28234,Petrol,160,43.5,2.0
3188, C Class,2016,19498,Semi-Auto,22803,Diesel,30,61.4,2.1
3189, C Class,2018,23498,Semi-Auto,17093,Diesel,145,67.3,2.1
3190, C Class,2014,16995,Automatic,37600,Diesel,30,64.2,2.1
3191, C Class,2017,24995,Automatic,14000,Petrol,145,47.1,2.0
3192, C Class,2014,12998,Semi-Auto,52712,Diesel,20,64.2,2.1
3193, C Class,2017,17998,Semi-Auto,59858,Diesel,145,64.2,2.1
3194, C Class,2019,28998,Manual,22,Petrol,145,48.7,1.6
3195, C Class,2018,22998,Semi-Auto,18739,Diesel,150,60.1,2.1
3196, C Class,2016,12998,Manual,53453,Diesel,20,70.6,2.1
3197, C Class,2016,22998,Semi-Auto,23090,Diesel,30,65.7,2.1
3198, C Class,2019,25498,Semi-Auto,8150,Diesel,145,60.1,1.6
3199, C Class,2019,24998,Semi-Auto,9344,Diesel,145,55.4,2.0
3200, C Class,2017,21498,Semi-Auto,20981,Diesel,30,64.2,2.1
3201, C Class,2017,18998,Semi-Auto,23760,Diesel,30,64.2,2.1
3202, C Class,2016,17998,Manual,26100,Diesel,20,68.9,2.1
3203, C Class,2019,28498,Semi-Auto,4285,Diesel,145,61.4,2.0
3204, C Class,2016,18998,Semi-Auto,28388,Diesel,30,64.2,1.6
3205, C Class,2017,20998,Semi-Auto,16902,Diesel,145,60.1,2.1
3206, C Class,2018,27498,Semi-Auto,9255,Diesel,145,57.7,2.0
3207, C Class,2016,16998,Semi-Auto,26973,Diesel,30,65.7,1.6
3208, C Class,2018,27498,Semi-Auto,12491,Diesel,145,65.7,2.1
3209, C Class,2014,26998,Semi-Auto,24175,Petrol,570,23.5,6.2
3210, C Class,2014,15998,Semi-Auto,26216,Diesel,30,64.2,2.1
3211, C Class,2013,9298,Semi-Auto,80485,Diesel,145,54.3,2.1
3212, C Class,2018,20489,Semi-Auto,16900,Diesel,145,61.4,2.1
3213, C Class,2017,13800,Manual,34015,Diesel,145,70.6,2.1
3214, C Class,2014,15498,Semi-Auto,36243,Diesel,30,64.2,2.1
3215, C Class,2017,20995,Semi-Auto,33000,Diesel,145,58.9,2.1
3216, C Class,2018,31995,Semi-Auto,11300,Petrol,150,36.2,3.0
3217, C Class,2017,23995,Semi-Auto,32800,Diesel,30,65.7,2.1
3218, C Class,2019,27698,Semi-Auto,14999,Diesel,145,55.4,2.0
3219, C Class,2016,27498,Semi-Auto,37941,Petrol,260,35.8,3.0
3220, C Class,2019,32498,Semi-Auto,11301,Diesel,145,61.4,2.0
3221, C Class,2019,24498,Semi-Auto,12629,Diesel,145,61.4,2.1
3222, C Class,2015,12298,Semi-Auto,68718,Petrol,125,53.3,2.0
3223, C Class,2018,20685,Semi-Auto,21929,Diesel,145,64.2,2.1
3224, C Class,2016,20498,Semi-Auto,27968,Diesel,125,60.1,2.1
3225, C Class,2014,15298,Semi-Auto,41416,Diesel,30,64.2,2.1
3226, C Class,2019,33998,Semi-Auto,3814,Petrol,145,44.1,1.5
3227, C Class,2019,32998,Semi-Auto,17,Petrol,145,46.3,1.5
3228, C Class,2018,19998,Semi-Auto,15383,Petrol,145,46.3,1.5
3229, C Class,2015,13998,Manual,24010,Diesel,20,72.4,1.6
3230, C Class,2019,24498,Semi-Auto,15838,Diesel,145,61.4,2.0
3231, C Class,2016,16498,Semi-Auto,37080,Diesel,20,64.2,2.1
3232, C Class,2016,15498,Semi-Auto,73582,Diesel,30,61.4,2.1
3233, C Class,2014,10995,Manual,98000,Diesel,20,68.9,2.1
3234, C Class,2014,15698,Semi-Auto,39920,Diesel,30,64.2,2.1
3235, C Class,2016,18498,Semi-Auto,31891,Hybrid,0,134.5,2.0
3236, C Class,2019,31998,Semi-Auto,2000,Petrol,145,42.2,2.0
3237, C Class,2019,29998,Semi-Auto,28000,Petrol,145,44.1,2.0
